methodHistories,LOC,authors,stmtAdded,maxStmtAdded,avgStmtAdded,stmtDeleted,maxStmtDeleted,avgStmtDeleted,Churn,MaxChurn,AvgChurn,cond,elseAdded,elseDeleted,bug
1,18,1,18,18,18,0,0,0,18,18,18,0,0,0,TRUE
1,25,1,25,25,25,0,0,0,25,25,25,1,0,0,FALSE
3,15,1,18,18,18,3,3,3,15,18,5,0,0,0,FALSE
1,15,1,15,15,15,0,0,0,15,15,15,0,0,0,TRUE
2,15,1,15,15,15,0,0,0,15,15,7,0,0,0,FALSE
2,13,1,13,13,13,0,0,0,13,13,6,0,0,0,FALSE
2,18,1,18,18,18,0,0,0,18,18,9,0,0,0,FALSE
2,18,1,18,15,9,0,0,0,18,15,9,0,0,0,FALSE
2,18,1,18,15,9,0,0,0,18,15,9,0,0,0,FALSE
2,12,1,12,10,6,0,0,0,12,10,6,0,0,0,FALSE
1,31,1,31,31,31,0,0,0,31,31,31,1,0,0,TRUE
1,5,1,5,5,5,0,0,0,5,5,5,0,0,0,TRUE
3,10,1,10,10,10,0,0,0,10,10,3,0,0,0,FALSE
3,75,1,75,68,25,0,0,0,75,68,25,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
3,10,1,10,10,10,0,0,0,10,10,3,0,0,0,FALSE
1,5,1,5,5,5,0,0,0,5,5,5,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
2,13,1,13,13,13,0,0,0,13,13,6,0,0,0,FALSE
12,197,1,225,112,37,28,17,9,197,112,16,4,0,0,FALSE
1,7,1,7,7,7,0,0,0,7,7,7,0,0,0,FALSE
3,39,1,39,39,39,0,0,0,39,39,13,0,0,0,FALSE
1,5,1,5,5,5,0,0,0,5,5,5,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
1,9,1,9,9,9,0,0,0,9,9,9,0,0,0,FALSE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
1,5,1,5,5,5,0,0,0,5,5,5,0,0,0,FALSE
2,10,1,10,10,10,0,0,0,10,10,5,0,0,0,FALSE
1,5,1,5,5,5,0,0,0,5,5,5,0,0,0,FALSE
3,156,3,195,125,97,39,39,39,156,125,52,11,4,0,FALSE
2,13,1,13,13,13,0,0,0,13,13,6,0,0,0,FALSE
3,10,1,10,10,10,0,0,0,10,10,3,0,0,0,FALSE
3,10,1,10,10,10,0,0,0,10,10,3,0,0,0,FALSE
2,10,1,10,10,10,0,0,0,10,10,5,0,0,0,FALSE
4,10,2,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
2,13,1,13,13,13,0,0,0,13,13,6,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
1,14,1,14,14,14,0,0,0,14,14,14,0,0,0,FALSE
2,18,1,18,18,18,0,0,0,18,18,9,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
2,13,1,13,13,13,0,0,0,13,13,6,0,0,0,FALSE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
2,10,1,10,10,10,0,0,0,10,10,5,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
2,39,1,39,39,39,0,0,0,39,39,19,0,0,0,FALSE
2,15,1,15,15,15,0,0,0,15,15,7,0,0,0,FALSE
2,22,2,22,15,11,0,0,0,22,15,11,0,0,0,FALSE
2,18,1,18,18,18,0,0,0,18,18,9,0,0,0,FALSE
3,18,1,23,23,23,5,5,5,18,23,6,0,0,0,FALSE
2,70,2,70,68,35,0,0,0,70,68,35,0,0,0,FALSE
2,177,1,264,264,264,87,87,87,177,264,88,6,0,0,FALSE
13,230,4,241,112,34,11,9,5,230,112,17,3,0,0,FALSE
1,20,1,20,20,20,0,0,0,20,20,20,0,0,0,FALSE
3,287,1,287,264,95,0,0,0,287,264,95,4,0,0,FALSE
2,13,1,13,13,13,0,0,0,13,13,6,0,0,0,FALSE
1,39,1,39,39,39,0,0,0,39,39,39,0,0,0,FALSE
2,54,2,54,52,27,0,0,0,54,52,27,0,0,0,TRUE
3,111,1,144,144,144,33,31,16,111,144,37,1,0,0,FALSE
1,25,1,25,25,25,0,0,0,25,25,25,0,0,0,FALSE
1,50,1,50,50,50,0,0,0,50,50,50,0,0,0,FALSE
2,18,1,18,18,18,0,0,0,18,18,9,0,0,0,FALSE
10,50,1,79,59,15,29,20,9,50,59,5,0,0,0,FALSE
3,93,2,93,93,93,0,0,0,93,93,31,0,0,0,FALSE
3,18,1,18,17,9,0,0,0,18,17,6,0,0,0,FALSE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
4,63,1,90,86,30,27,27,27,63,86,15,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,TRUE
1,9,1,9,9,9,0,0,0,9,9,9,0,0,0,FALSE
1,22,1,22,22,22,0,0,0,22,22,22,0,0,0,FALSE
1,7,1,7,7,7,0,0,0,7,7,7,0,0,0,FALSE
2,18,1,18,17,9,0,0,0,18,17,9,0,0,0,FALSE
4,17,1,17,15,8,0,0,0,17,15,4,0,0,0,FALSE
3,23,1,23,23,23,0,0,0,23,23,7,0,0,0,FALSE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,TRUE
1,46,1,46,46,46,0,0,0,46,46,46,1,0,0,FALSE
1,16,1,16,16,16,0,0,0,16,16,16,0,0,0,FALSE
2,18,1,18,18,18,0,0,0,18,18,9,0,0,0,FALSE
2,13,1,13,13,13,0,0,0,13,13,6,0,0,0,FALSE
2,13,1,15,15,15,2,2,2,13,15,6,0,0,0,TRUE
1,15,1,15,15,15,0,0,0,15,15,15,0,0,0,FALSE
2,13,1,13,13,13,0,0,0,13,13,6,0,0,0,FALSE
1,29,1,29,29,29,0,0,0,29,29,29,0,0,0,TRUE
3,9,1,18,9,9,9,9,9,9,9,3,0,0,0,TRUE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
4,15,1,15,9,5,0,0,0,15,9,3,0,0,0,FALSE
1,9,1,9,9,9,0,0,0,9,9,9,0,0,0,TRUE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,TRUE
1,31,1,31,31,31,0,0,0,31,31,31,0,0,0,FALSE
1,56,1,56,56,56,0,0,0,56,56,56,4,2,0,FALSE
1,33,1,33,33,33,0,0,0,33,33,33,1,0,0,FALSE
4,22,2,22,15,11,0,0,0,22,15,5,0,0,0,FALSE
2,57,1,57,57,57,0,0,0,57,57,28,1,0,0,FALSE
4,68,1,68,51,17,0,0,0,68,51,17,3,1,0,FALSE
2,56,1,58,58,58,2,2,2,56,58,28,1,0,0,FALSE
3,116,1,190,169,95,74,74,74,116,169,38,2,0,0,FALSE
4,87,1,125,90,41,38,38,38,87,90,21,4,1,0,TRUE
2,10,1,32,32,32,22,22,22,10,32,5,2,0,0,FALSE
5,30,2,32,18,10,2,2,2,30,18,6,0,0,0,FALSE
4,41,1,41,18,10,0,0,0,41,18,10,0,0,0,FALSE
1,19,1,19,19,19,0,0,0,19,19,19,0,0,0,FALSE
2,18,1,26,26,26,8,8,8,18,26,9,0,0,0,FALSE
4,36,1,36,18,9,0,0,0,36,18,9,0,0,0,FALSE
3,61,1,88,86,44,27,27,27,61,86,20,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
1,19,1,19,19,19,0,0,0,19,19,19,0,0,0,FALSE
7,110,1,130,62,32,20,12,10,110,62,15,1,0,0,TRUE
2,101,2,146,146,146,45,45,45,101,146,50,0,0,0,TRUE
1,9,1,9,9,9,0,0,0,9,9,9,0,0,0,FALSE
3,18,1,18,18,18,0,0,0,18,18,6,0,0,0,FALSE
2,62,2,107,107,107,45,45,45,62,107,31,0,0,0,TRUE
2,13,1,13,13,13,0,0,0,13,13,6,0,0,0,FALSE
3,15,1,15,15,15,0,0,0,15,15,5,0,0,0,FALSE
2,13,1,13,13,13,0,0,0,13,13,6,0,0,0,FALSE
2,18,1,18,18,18,0,0,0,18,18,9,0,0,0,FALSE
5,170,1,219,202,109,49,42,24,170,202,34,5,1,1,FALSE
1,9,1,9,9,9,0,0,0,9,9,9,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,TRUE
1,20,1,20,20,20,0,0,0,20,20,20,0,0,0,FALSE
2,18,1,18,18,18,0,0,0,18,18,9,0,0,0,FALSE
1,84,1,84,84,84,0,0,0,84,84,84,1,0,0,FALSE
1,12,1,12,12,12,0,0,0,12,12,12,0,0,0,FALSE
3,15,1,15,15,15,0,0,0,15,15,5,0,0,0,FALSE
19,448,3,495,290,45,47,33,11,448,290,23,7,1,0,FALSE
3,21,1,21,18,10,0,0,0,21,18,7,0,0,0,FALSE
5,150,1,150,109,37,0,0,0,150,109,30,1,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
3,37,1,47,47,47,10,10,10,37,47,12,0,0,0,FALSE
8,112,2,203,100,40,91,48,45,112,100,14,0,0,0,FALSE
1,7,1,7,7,7,0,0,0,7,7,7,0,0,0,FALSE
1,100,1,100,100,100,0,0,0,100,100,100,6,3,0,FALSE
2,27,1,27,26,13,0,0,0,27,26,13,0,0,0,FALSE
1,14,1,14,14,14,0,0,0,14,14,14,0,0,0,FALSE
2,30,1,30,26,15,0,0,0,30,26,15,1,0,0,FALSE
1,77,1,77,77,77,0,0,0,77,77,77,6,3,0,TRUE
4,34,1,102,100,51,68,68,68,34,100,8,0,0,0,FALSE
1,13,1,13,13,13,0,0,0,13,13,13,0,0,0,FALSE
1,25,1,25,25,25,0,0,0,25,25,25,0,0,0,FALSE
1,13,1,13,13,13,0,0,0,13,13,13,0,0,0,FALSE
2,25,1,25,17,12,0,0,0,25,17,12,0,0,0,FALSE
3,25,2,27,27,27,2,2,2,25,27,8,0,0,0,FALSE
2,17,1,18,18,18,1,1,1,17,18,8,0,0,0,FALSE
1,20,1,20,20,20,0,0,0,20,20,20,0,0,0,TRUE
1,67,1,67,67,67,0,0,0,67,67,67,0,0,0,TRUE
3,18,1,18,18,18,0,0,0,18,18,6,0,0,0,FALSE
5,17,1,18,15,6,1,1,1,17,15,3,0,0,0,FALSE
1,22,1,22,22,22,0,0,0,22,22,22,0,0,0,FALSE
5,61,1,155,100,77,94,88,31,61,100,12,1,0,0,FALSE
11,618,1,658,189,109,40,19,10,618,189,56,23,5,0,FALSE
3,40,2,44,25,22,4,4,4,40,25,13,0,0,0,FALSE
5,70,3,74,33,24,4,4,4,70,33,14,0,0,0,FALSE
4,28,3,29,28,14,1,1,1,28,28,7,0,0,0,FALSE
6,35,1,50,50,50,15,12,5,35,50,5,0,0,0,FALSE
5,193,1,235,202,78,42,42,42,193,202,38,5,1,1,FALSE
4,70,2,74,33,24,4,4,4,70,33,17,0,0,0,FALSE
1,22,1,22,22,22,0,0,0,22,22,22,0,0,0,FALSE
1,36,1,36,36,36,0,0,0,36,36,36,0,0,0,FALSE
3,29,1,29,27,14,0,0,0,29,27,9,0,0,0,FALSE
9,80,1,120,68,40,40,26,13,80,68,8,3,0,0,FALSE
4,63,4,63,56,21,0,0,0,63,56,15,1,0,0,FALSE
4,63,4,63,56,21,0,0,0,63,56,15,1,0,0,FALSE
2,90,2,90,90,90,0,0,0,90,90,45,1,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
4,62,4,62,55,20,0,0,0,62,55,15,1,0,0,FALSE
2,18,1,18,18,18,0,0,0,18,18,9,0,0,0,FALSE
4,62,4,62,55,20,0,0,0,62,55,15,1,0,0,FALSE
1,20,1,20,20,20,0,0,0,20,20,20,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
1,27,1,27,27,27,0,0,0,27,27,27,0,0,0,FALSE
1,36,1,36,36,36,0,0,0,36,36,36,0,0,0,FALSE
3,69,2,90,90,90,21,21,21,69,90,23,2,0,0,FALSE
1,27,1,27,27,27,0,0,0,27,27,27,0,0,0,FALSE
1,27,1,27,27,27,0,0,0,27,27,27,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
2,54,1,54,52,27,0,0,0,54,52,27,0,0,0,FALSE
3,58,2,58,52,19,0,0,0,58,52,19,0,0,0,FALSE
15,325,1,336,132,37,11,7,3,325,132,21,5,1,0,FALSE
1,20,1,20,20,20,0,0,0,20,20,20,0,0,0,FALSE
1,27,1,27,27,27,0,0,0,27,27,27,0,0,0,FALSE
2,32,1,32,28,16,0,0,0,32,28,16,0,0,0,FALSE
1,18,1,18,18,18,0,0,0,18,18,18,0,0,0,FALSE
1,18,1,18,18,18,0,0,0,18,18,18,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
2,54,2,54,52,27,0,0,0,54,52,27,0,0,0,FALSE
2,68,2,68,68,68,0,0,0,68,68,34,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
3,135,2,160,155,80,25,25,25,135,155,45,0,0,0,FALSE
8,177,3,197,186,49,20,19,10,177,186,22,1,0,0,FALSE
1,39,1,39,39,39,0,0,0,39,39,39,0,0,0,FALSE
2,22,1,23,23,23,1,1,1,22,23,11,0,0,0,FALSE
2,44,2,44,39,22,0,0,0,44,39,22,0,0,0,FALSE
6,80,3,84,58,28,4,4,4,80,58,13,0,0,0,FALSE
1,7,1,7,7,7,0,0,0,7,7,7,0,0,0,FALSE
2,20,1,20,20,20,0,0,0,20,20,10,0,0,0,FALSE
1,20,1,20,20,20,0,0,0,20,20,20,0,0,0,FALSE
9,187,3,207,186,41,20,19,10,187,186,20,1,0,0,FALSE
4,51,1,58,46,29,7,6,3,51,46,12,0,0,0,FALSE
1,28,1,28,28,28,0,0,0,28,28,28,0,0,0,FALSE
2,13,1,13,10,6,0,0,0,13,10,6,0,0,0,FALSE
4,24,1,38,24,19,14,14,14,24,24,6,0,0,0,FALSE
2,22,1,25,25,25,3,3,3,22,25,11,0,0,0,FALSE
5,85,1,85,72,28,0,0,0,85,72,17,1,0,0,FALSE
4,23,1,41,32,20,18,9,9,23,32,5,0,0,0,FALSE
18,228,2,290,105,29,62,50,12,228,105,12,7,1,0,FALSE
5,20,1,41,32,20,21,9,7,20,32,4,0,0,0,FALSE
3,13,1,13,10,6,0,0,0,13,10,4,0,0,0,FALSE
2,19,1,26,26,26,7,7,7,19,26,9,0,0,0,FALSE
1,37,1,37,37,37,0,0,0,37,37,37,0,0,0,FALSE
1,7,1,7,7,7,0,0,0,7,7,7,0,0,0,FALSE
1,15,1,15,15,15,0,0,0,15,15,15,0,0,0,FALSE
3,9,1,18,16,9,9,9,9,9,16,3,0,0,0,FALSE
2,12,1,12,12,12,0,0,0,12,12,6,0,0,0,FALSE
2,172,1,172,162,86,0,0,0,172,162,86,0,0,0,FALSE
3,51,1,51,32,25,0,0,0,51,32,17,0,0,0,FALSE
4,227,2,229,197,76,2,2,2,227,197,56,6,2,0,FALSE
3,14,1,14,11,7,0,0,0,14,11,4,0,0,0,FALSE
2,92,1,92,92,92,0,0,0,92,92,46,2,1,0,FALSE
2,55,2,55,55,55,0,0,0,55,55,27,0,0,0,FALSE
1,46,1,46,46,46,0,0,0,46,46,46,2,0,0,FALSE
2,9,1,32,32,32,23,23,23,9,32,4,0,0,0,FALSE
3,208,1,208,189,69,0,0,0,208,189,69,2,0,0,FALSE
4,63,1,139,139,139,76,38,38,63,139,15,9,2,2,FALSE
28,188,2,595,332,35,407,102,50,188,332,6,22,4,1,FALSE
9,120,2,132,68,22,12,11,6,120,68,13,2,0,0,FALSE
2,45,1,45,45,45,0,0,0,45,45,22,0,0,0,FALSE
10,301,3,580,498,116,279,208,93,301,498,30,18,2,2,TRUE
4,16,1,16,16,16,0,0,0,16,16,4,0,0,0,FALSE
4,96,1,101,89,50,5,5,5,96,89,24,1,0,0,FALSE
9,53,1,63,40,15,10,5,3,53,40,5,0,0,0,FALSE
5,55,1,55,55,55,0,0,0,55,55,11,2,1,0,FALSE
5,64,1,68,63,22,4,4,4,64,63,12,2,0,0,FALSE
2,64,1,64,64,64,0,0,0,64,64,32,0,0,0,FALSE
4,13,1,13,13,13,0,0,0,13,13,3,0,0,0,FALSE
3,18,1,18,18,18,0,0,0,18,18,6,0,0,0,FALSE
3,10,1,10,10,10,0,0,0,10,10,3,0,0,0,FALSE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
3,13,1,13,13,13,0,0,0,13,13,4,0,0,0,FALSE
8,59,1,74,29,14,15,9,7,59,29,7,0,0,0,FALSE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
3,10,1,10,10,10,0,0,0,10,10,3,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
1,67,1,67,67,67,0,0,0,67,67,67,0,0,0,FALSE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
2,15,1,15,15,15,0,0,0,15,15,7,0,0,0,FALSE
26,639,3,886,406,52,247,152,49,639,406,24,34,4,1,FALSE
2,16,1,16,16,16,0,0,0,16,16,8,0,0,0,FALSE
2,10,1,10,10,10,0,0,0,10,10,5,0,0,0,FALSE
2,5,1,10,10,10,5,5,5,5,10,2,0,0,0,FALSE
2,15,1,15,15,15,0,0,0,15,15,7,0,0,0,FALSE
3,10,1,10,10,10,0,0,0,10,10,3,0,0,0,FALSE
1,5,1,5,5,5,0,0,0,5,5,5,0,0,0,FALSE
1,5,1,5,5,5,0,0,0,5,5,5,0,0,0,FALSE
1,7,1,7,7,7,0,0,0,7,7,7,0,0,0,FALSE
1,5,1,5,5,5,0,0,0,5,5,5,0,0,0,FALSE
5,96,2,134,134,134,38,37,19,96,134,19,3,0,0,TRUE
1,5,1,5,5,5,0,0,0,5,5,5,0,0,0,FALSE
4,116,1,116,116,116,0,0,0,116,116,29,0,0,0,FALSE
1,7,1,7,7,7,0,0,0,7,7,7,0,0,0,FALSE
1,5,1,5,5,5,0,0,0,5,5,5,0,0,0,FALSE
1,5,1,5,5,5,0,0,0,5,5,5,0,0,0,FALSE
2,10,1,10,10,10,0,0,0,10,10,5,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
1,15,1,15,15,15,0,0,0,15,15,15,0,0,0,FALSE
3,25,2,25,25,25,0,0,0,25,25,8,0,0,0,FALSE
1,7,1,7,7,7,0,0,0,7,7,7,0,0,0,FALSE
5,14,2,18,10,6,4,4,4,14,10,2,0,0,0,TRUE
2,10,1,10,10,10,0,0,0,10,10,5,0,0,0,FALSE
2,15,1,15,15,15,0,0,0,15,15,7,0,0,0,FALSE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
2,56,1,56,56,56,0,0,0,56,56,28,0,0,0,FALSE
1,14,1,14,14,14,0,0,0,14,14,14,0,0,0,FALSE
1,15,1,15,15,15,0,0,0,15,15,15,0,0,0,FALSE
5,10,2,10,10,10,0,0,0,10,10,2,0,0,0,TRUE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
3,14,1,110,106,55,96,96,96,14,106,4,4,1,1,FALSE
3,60,1,63,60,31,3,3,3,60,60,20,1,0,0,FALSE
2,23,1,23,23,23,0,0,0,23,23,11,0,0,0,FALSE
1,5,1,5,5,5,0,0,0,5,5,5,0,0,0,FALSE
1,5,1,5,5,5,0,0,0,5,5,5,0,0,0,FALSE
6,157,1,192,116,48,35,32,17,157,116,26,5,1,0,FALSE
4,19,1,19,19,19,0,0,0,19,19,4,0,0,0,FALSE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
3,10,1,10,10,10,0,0,0,10,10,3,0,0,0,FALSE
7,202,1,233,116,58,31,31,31,202,116,28,3,0,0,FALSE
2,16,1,16,16,16,0,0,0,16,16,8,0,0,0,FALSE
1,15,1,15,15,15,0,0,0,15,15,15,0,0,0,FALSE
3,13,1,13,13,13,0,0,0,13,13,4,0,0,0,FALSE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
1,7,1,7,7,7,0,0,0,7,7,7,0,0,0,FALSE
1,5,1,5,5,5,0,0,0,5,5,5,0,0,0,FALSE
2,10,1,10,10,10,0,0,0,10,10,5,0,0,0,FALSE
5,77,1,110,90,27,33,33,33,77,90,15,4,0,0,FALSE
7,62,1,181,161,36,119,95,59,62,161,8,6,0,0,FALSE
3,18,1,18,18,18,0,0,0,18,18,6,0,0,0,FALSE
15,358,4,381,160,31,23,22,11,358,160,23,9,1,0,FALSE
5,10,1,12,10,6,2,2,2,10,10,2,0,0,0,FALSE
1,6,1,6,6,6,0,0,0,6,6,6,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,TRUE
1,27,1,27,27,27,0,0,0,27,27,27,0,0,0,FALSE
1,52,1,52,52,52,0,0,0,52,52,52,2,0,0,FALSE
2,12,1,12,12,12,0,0,0,12,12,6,0,0,0,FALSE
