methodHistories,LOC,authors,stmtAdded,maxStmtAdded,avgStmtAdded,stmtDeleted,maxStmtDeleted,avgStmtDeleted,Churn,MaxChurn,AvgChurn,cond,elseAdded,elseDeleted,bug
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,44,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,168,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,83,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,294,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,103,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,257,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,70,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,54,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,55,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,37,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,112,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,37,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,149,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,117,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,41,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,194,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,130,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,206,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,108,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,268,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,181,3,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,98,3,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,268,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,261,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,137,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,270,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,120,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,164,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,107,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,296,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,128,3,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,129,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,130,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,323,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,115,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,150,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,96,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,233,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,393,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,430,3,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,202,3,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,162,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,403,3,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,171,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,137,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,181,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,286,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,188,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,197,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,691,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,429,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,423,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,101,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,256,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,172,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,279,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,128,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,63,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,106,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,344,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,108,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,101,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,166,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,125,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,200,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,77,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,125,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,139,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,235,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,79,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,85,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,274,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,109,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,73,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,202,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,114,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,80,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,224,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,324,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,232,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,135,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,108,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,267,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,85,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,234,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,83,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,149,3,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,138,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,156,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,74,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,74,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,142,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,120,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,52,3,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,60,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,253,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,76,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,148,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,130,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,306,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,52,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,61,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,117,3,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,56,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,541,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,108,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,470,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,123,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,108,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,144,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,104,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,155,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,125,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,87,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,287,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,246,3,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,372,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,131,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,417,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,296,3,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,467,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,145,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,450,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,121,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,128,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,106,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,679,3,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,241,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,75,3,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,198,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
