methodHistories,LOC,authors,stmtAdded,maxStmtAdded,avgStmtAdded,stmtDeleted,maxStmtDeleted,avgStmtDeleted,Churn,MaxChurn,AvgChurn,cond,elseAdded,elseDeleted,bug
2,125,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,29,1,29,29,29,0,0,0,29,29,29,0,0,0,FALSE
2,204,1,19,19,19,3,3,3,16,19,8,0,0,0,FALSE
3,15,1,4,4,4,6,4,3,0,4,0,0,0,0,FALSE
1,139,2,24,24,24,0,0,0,24,24,24,2,0,1,FALSE
4,77,2,26,24,13,2,2,2,24,24,6,1,0,0,FALSE
3,15,1,4,4,4,6,4,3,0,4,0,0,0,0,FALSE
5,200,1,19,19,19,3,3,3,16,19,3,0,0,0,FALSE
1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2,108,2,2,2,2,0,0,0,2,2,1,0,0,0,FALSE
1,14,1,14,14,14,0,0,0,14,14,14,0,0,0,FALSE
1,14,1,14,14,14,0,0,0,14,14,14,0,0,0,FALSE
1,79,2,4,4,4,0,0,0,4,4,4,0,0,0,FALSE
1,274,2,16,16,16,0,0,0,16,16,16,0,0,0,FALSE
1,21,1,21,21,21,0,0,0,21,21,21,0,0,0,FALSE
1,19,1,19,19,19,0,0,0,19,19,19,0,0,0,FALSE
1,17,1,17,17,17,0,0,0,17,17,17,0,0,0,FALSE
1,71,1,71,71,71,0,0,0,71,71,71,2,1,0,FALSE
1,76,1,76,76,76,0,0,0,76,76,76,2,1,0,FALSE
1,11,1,11,11,11,0,0,0,11,11,11,0,0,0,FALSE
1,62,1,62,62,62,0,0,0,62,62,62,2,1,0,FALSE
1,100,2,4,4,4,0,0,0,4,4,4,0,0,0,FALSE
2,166,1,70,70,70,2,2,2,68,70,34,0,0,0,FALSE
1,21,2,0,0,0,4,4,4,0,0,0,0,0,0,FALSE
1,73,1,73,73,73,0,0,0,73,73,73,2,1,0,FALSE
1,216,1,216,216,216,0,0,0,216,216,216,4,0,0,FALSE
1,21,1,3,3,3,0,0,0,3,3,3,0,0,0,FALSE
1,109,2,0,0,0,4,4,4,0,0,0,0,0,0,FALSE
1,85,2,2,2,2,0,0,0,2,2,2,0,0,0,FALSE
1,21,1,0,0,0,1,1,1,0,0,0,0,0,0,FALSE
1,15,1,15,15,15,0,0,0,15,15,15,0,0,0,FALSE
1,12,1,12,12,12,0,0,0,12,12,12,0,0,0,FALSE
1,20,1,20,20,20,0,0,0,20,20,20,0,0,0,FALSE
1,18,2,0,0,0,4,4,4,0,0,0,0,0,0,FALSE
1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,18,2,0,0,0,4,4,4,0,0,0,0,0,0,FALSE
1,21,2,0,0,0,8,8,8,0,0,0,0,0,0,FALSE
1,9,1,9,9,9,0,0,0,9,9,9,0,0,0,FALSE
1,83,1,83,83,83,0,0,0,83,83,83,2,1,0,FALSE
1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,21,1,21,21,21,0,0,0,21,21,21,0,0,0,FALSE
1,57,1,57,57,57,0,0,0,57,57,57,2,1,0,FALSE
1,25,1,25,25,25,0,0,0,25,25,25,0,0,0,FALSE
1,114,2,13,13,13,0,0,0,13,13,13,1,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,80,2,29,29,29,0,0,0,29,29,29,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
1,9,1,9,9,9,0,0,0,9,9,9,0,0,0,FALSE
1,41,1,41,41,41,0,0,0,41,41,41,0,0,0,FALSE
1,17,1,17,17,17,0,0,0,17,17,17,0,0,0,FALSE
1,232,2,12,12,12,0,0,0,12,12,12,0,0,0,FALSE
1,68,1,68,68,68,0,0,0,68,68,68,2,1,0,FALSE
1,17,1,17,17,17,0,0,0,17,17,17,0,0,0,FALSE
1,40,1,2,2,2,0,0,0,2,2,2,0,0,0,FALSE
1,108,2,2,2,2,0,0,0,2,2,2,0,0,0,FALSE
1,9,1,9,9,9,0,0,0,9,9,9,0,0,0,FALSE
1,15,1,15,15,15,0,0,0,15,15,15,0,0,0,FALSE
2,149,3,8,8,8,0,0,0,8,8,4,0,0,0,FALSE
1,91,1,91,91,91,0,0,0,91,91,91,3,0,0,FALSE
1,11,1,11,11,11,0,0,0,11,11,11,0,0,0,FALSE
1,99,1,99,99,99,0,0,0,99,99,99,0,0,0,FALSE
2,202,2,41,39,20,0,0,0,41,39,20,3,0,0,FALSE
2,294,1,294,278,147,0,0,0,294,278,147,3,0,0,FALSE
1,13,1,13,13,13,0,0,0,13,13,13,0,0,0,FALSE
1,50,2,2,2,2,0,0,0,2,2,2,0,0,0,FALSE
1,234,2,14,14,14,0,0,0,14,14,14,0,0,0,FALSE
0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,13,1,13,13,13,0,0,0,13,13,13,0,0,0,FALSE
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,60,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,267,2,0,0,0,6,6,6,0,0,0,4,2,0,FALSE
1,76,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,83,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
3,83,1,0,0,0,23,23,23,0,0,0,0,0,0,FALSE
1,142,2,4,4,4,0,0,0,4,4,4,0,0,0,FALSE
1,85,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,74,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,224,1,224,224,224,0,0,0,224,224,224,0,0,0,FALSE
1,541,1,2,2,2,0,0,0,2,2,2,0,0,0,FALSE
2,138,1,10,10,10,0,0,0,10,10,5,0,0,0,FALSE
1,120,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2,52,3,4,4,4,0,0,0,4,4,2,0,0,0,FALSE
1,61,2,4,4,4,0,0,0,4,4,4,0,0,0,FALSE
1,74,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,470,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,135,2,4,4,4,0,0,0,4,4,4,0,0,0,FALSE
1,287,2,8,8,8,0,0,0,8,8,8,0,0,0,FALSE
1,253,2,8,8,8,0,0,0,8,8,8,0,0,0,FALSE
2,117,3,4,4,4,0,0,0,4,4,2,0,0,0,FALSE
1,306,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,56,2,2,2,2,0,0,0,2,2,2,0,0,0,FALSE
1,372,2,20,20,20,0,0,0,20,20,20,0,0,0,FALSE
1,155,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2,52,2,2,2,2,4,4,4,0,2,0,0,0,0,FALSE
1,128,2,0,0,0,4,4,4,0,0,0,0,0,0,FALSE
2,130,2,4,4,4,18,18,18,0,4,0,0,0,0,FALSE
1,36,2,0,0,0,2,2,2,0,0,0,0,0,0,FALSE
1,123,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
3,156,1,0,0,0,23,18,11,0,0,0,2,0,1,FALSE
1,104,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,125,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,467,2,18,18,18,0,0,0,18,18,18,0,0,0,FALSE
1,144,2,2,2,2,0,0,0,2,2,2,0,0,0,FALSE
1,48,1,48,48,48,0,0,0,48,48,48,0,0,0,FALSE
1,108,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,87,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,19,1,19,19,19,0,0,0,19,19,19,0,0,0,FALSE
1,148,2,4,4,4,0,0,0,4,4,4,0,0,0,FALSE
1,131,1,0,0,0,1,1,1,0,0,0,0,0,0,FALSE
1,450,2,30,30,30,0,0,0,30,30,30,0,0,0,FALSE
1,145,1,59,59,59,0,0,0,59,59,59,1,0,0,FALSE
2,679,3,54,54,54,8,8,8,46,54,23,2,1,0,FALSE
2,296,3,22,22,22,0,0,0,22,22,11,0,0,0,FALSE
1,417,2,6,6,6,0,0,0,6,6,6,0,0,0,FALSE
1,121,2,0,0,0,4,4,4,0,0,0,0,0,0,FALSE
4,241,1,57,38,28,0,0,0,57,38,14,0,0,0,FALSE
1,108,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,11,1,11,11,11,0,0,0,11,11,11,0,0,0,FALSE
1,53,1,53,53,53,0,0,0,53,53,53,0,0,0,FALSE
3,75,3,26,24,13,4,4,4,22,24,7,1,0,0,FALSE
1,14,1,14,14,14,0,0,0,14,14,14,0,0,0,FALSE
1,95,1,0,0,0,3,3,3,0,0,0,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,106,2,0,0,0,6,6,6,0,0,0,0,0,0,FALSE
4,246,3,20,20,20,202,168,101,0,20,0,3,0,1,FALSE
1,23,1,23,23,23,0,0,0,23,23,23,0,0,0,FALSE
1,17,1,17,17,17,0,0,0,17,17,17,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,11,2,0,0,0,2,2,2,0,0,0,0,0,0,FALSE
2,188,2,34,21,17,0,0,0,34,21,17,1,1,0,FALSE
1,19,1,19,19,19,0,0,0,19,19,19,0,0,0,FALSE
1,20,1,20,20,20,0,0,0,20,20,20,0,0,0,FALSE
0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,14,1,14,14,14,0,0,0,14,14,14,0,0,0,FALSE
1,16,2,0,0,0,21,21,21,0,0,0,0,0,0,FALSE
1,51,1,51,51,51,0,0,0,51,51,51,0,0,0,FALSE
0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
3,156,2,53,34,26,83,83,83,0,34,0,4,0,1,FALSE
1,11,2,0,0,0,2,2,2,0,0,0,0,0,0,FALSE
0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,16,1,16,16,16,0,0,0,16,16,16,0,0,0,FALSE
2,198,2,0,0,0,28,21,14,0,0,0,0,0,0,FALSE
2,168,2,18,18,18,0,0,0,18,18,9,0,0,0,FALSE
1,169,1,169,169,169,0,0,0,169,169,169,1,0,0,FALSE
2,14,1,4,4,4,0,0,0,4,4,2,0,0,0,FALSE
1,15,1,15,15,15,0,0,0,15,15,15,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
3,141,2,40,31,20,7,7,7,33,31,11,0,0,0,FALSE
1,15,1,15,15,15,0,0,0,15,15,15,0,0,0,FALSE
1,15,1,15,15,15,0,0,0,15,15,15,0,0,0,FALSE
1,25,1,25,25,25,0,0,0,25,25,25,0,0,0,FALSE
1,13,1,13,13,13,0,0,0,13,13,13,0,0,0,FALSE
1,10,1,10,10,10,0,0,0,10,10,10,0,0,0,FALSE
1,8,1,8,8,8,0,0,0,8,8,8,0,0,0,FALSE
1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,17,1,17,17,17,0,0,0,17,17,17,0,0,0,FALSE
1,26,1,26,26,26,0,0,0,26,26,26,0,0,0,FALSE
2,14,1,4,4,4,0,0,0,4,4,2,0,0,0,FALSE
1,22,1,22,22,22,0,0,0,22,22,22,0,0,0,FALSE
1,338,1,338,338,338,0,0,0,338,338,338,5,2,0,FALSE
1,17,1,17,17,17,0,0,0,17,17,17,0,0,0,FALSE
0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
1,21,1,21,21,21,0,0,0,21,21,21,0,0,0,FALSE
1,27,1,1,1,1,0,0,0,1,1,1,0,0,0,FALSE
1,14,1,14,14,14,0,0,0,14,14,14,0,0,0,FALSE
1,99,2,2,2,2,0,0,0,2,2,2,0,0,0,FALSE
1,93,2,2,2,2,0,0,0,2,2,2,0,0,0,FALSE
1,13,1,13,13,13,0,0,0,13,13,13,0,0,0,FALSE
1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
