20,0.7525,0,"pbeans2.csv","RRF"
11,0.505,0.5,"forrest-0.8.csv","RRF"
2,0.01,1,"ar3.csv","RRF"
2,0.7525,0.5,"ant-1.4.csv","RRF"
11,0.01,1,"synapse-1.1.csv","RRF"
29,1,0,"ar4.csv","RRF"
2,1,0,"camel-1.2.csv","RRF"
