TestROC,TestMCC,TestPrecision,TestRecall,TestF1,TestKappa,TestAccuracy,TestSpecificity,TrainAccuracy,TrainKappa,TrainROC,TrainSens,TrainSpec,TrainAUC,TrainPrecision,TrainRecall,TrainF,DataSet,Model,iteration,RunTime,NRowTrainData,NRowTestData,countTotalChecks,nonEqualROCValues,nonEqualAccuracyValues,countNullModels
0.372868217054263,0,NA,0,NA,0,0.851485148514851,1,0.869662612958657,0.234292387774857,0.542872211621483,0.247389400202481,0.968450548088609,0.296904729218449,0.565862784943769,0.247389400202481,0.479140732138044,ar6.csv,nnet,5,214.504,327,101,0,0,0,2 
0.588168588168585,0.127101365696642,0.0666666666666667,0.454545454545455,0.116279069767442,0.0804190644828099,0.845528455284553,0.854469854469854,0.776493673630202,0.170611661352787,0.635059948379586,0.222461311320242,0.946302951395701,0.174200242381718,0.575015535790405,0.222461311320242,0.548130291321323,jedit-4.3.csv,nnet,5,393.625,1257,492,0,0,0,2 
0.102678571428571,0,NA,0,NA,0,0.777777777777778,1,0.869468376427761,0.186125442904448,0.524502587597434,0.199731971159216,0.967851804248368,0.242465337363986,0.486464057128357,0.199731971159216,0.390349853937356,ar5.csv,nnet,5,202.009,291,36,0,0,0,2 
0.808987244314043,0.382886946750432,0.679012345679012,0.331325301204819,0.445344129554656,0.350413370416807,0.816107382550336,0.955094991364421,0.791576486368032,0.154614203990165,0.706622591152743,0.240273474975708,0.922557144495422,0.224885396679729,0.430716405898527,0.240273474975708,0.448228737480973,ant-1.7.csv,nnet,5,317.157,947,745,0,0,0,2 
0.756818181818182,0.292129311191941,0.225806451612903,0.875,0.358974358974359,0.196838347781744,0.603174603174603,0.563636363636364,0.894783271352577,0.0267278498691546,0.66812509955481,0.0516835016835017,0.966920314924383,0.144810971686523,0.152173913043478,0.0516835016835017,0.32593984962406,ar3.csv,nnet,5,152.979,121,63,0,0,0,2 
0.842680704596072,0.115023997036256,1,0.525612472160356,0.689051094890511,0.0261155179091488,0.531353135313531,1,0.682782260120631,0.298007302918344,0.706701379044023,0.500411068133884,0.79379122926675,0.447818126191991,0.604917213040042,0.500411068133884,0.566137342507807,xalan-2.7.csv,nnet,5,775.301000000001,2411,909,0,0,0,2 
0.685999068977793,0.196434094773438,0.398373983739837,0.26063829787234,0.315112540192926,0.190343762678883,0.779274611398964,0.904761904761905,0.785532891324894,0.238615897559657,0.70015550906282,0.294324086799034,0.912501119134996,0.396423551871778,0.467975233722465,0.294324086799034,0.358718458484395,camel-1.6.csv,nnet,5,555.884,1819,965,0,0,0,2 
0.669749968188712,0,NA,0,NA,0,0.894368645172504,1,0.856068619696761,0.22089104803979,0.77684257006027,0.191110215459888,0.971602121348133,0.400711218066252,0.541079968538152,0.191110215459888,0.280568620026157,prop-2.csv,nnet,5,3968.819,18471,23014,0,0,0,2 
0.690806878306878,0.114972994722493,0.968253968253968,0.322751322751323,0.484126984126984,0.0429505135387488,0.365853658536585,0.875,0.793166951235709,0.473781749099325,0.813811800450999,0.58064499209896,0.880144516421529,0.631747992550072,0.669153866229756,0.58064499209896,0.611939666538958,log4j-1.2.csv,nnet,5,158.797,244,205,0,0,0,2 
0.678020290910243,0,NA,0,NA,0,0.875580315691736,1,0.970693184723308,0.0574254608109772,0.784938810865196,0.0678968253968254,0.990686717002086,0.0855143314761964,0.121060090702948,0.0678968253968254,0.250021377799156,PC3.csv,nnet,5,670.401000000002,745,1077,0,0,0,2 
0.776056028297486,0.269731765592311,0.459905660377358,0.228337236533958,0.305164319248826,0.251385107867412,0.887423935091278,0.967443844185385,0.863004021888885,0.308609466781018,0.81338805944904,0.307585910647522,0.956490679981879,0.39221302989061,0.550407733763838,0.307585910647522,0.417456682911445,eclipse-2.1.csv,nnet,5,5030.692,6729,7888,0,0,0,2 
0.655407227615965,0.192507675526132,0.701030927835051,0.472222222222222,0.564315352697096,0.179038333702637,0.574898785425101,0.718446601941748,0.658632294524859,0.313631705550249,0.717682547092373,0.628648304552837,0.687126300046634,0.676191213418598,0.638986430006671,0.628648304552837,0.626378796638973,lucene-2.2.csv,nnet,5,163.196,195,247,0,0,0,2 
0.741463414634146,0.349215147884789,0.294117647058824,1,0.454545454545455,0.217391304347826,0.529411764705882,0.414634146341463,0.697795038295038,0.104781764420262,0.686552589385923,0.836358225108225,0.306851851851852,0.744174647107698,0.806198773448773,0.836358225108225,0.802078883277026,pbeans2.csv,nnet,5,117.82,26,51,0,0,0,2 
0.713630483927514,0.0962033919143624,0.615384615384615,0.019047619047619,0.0369515011547344,0.0313472707826738,0.904335856847901,0.998730642294999,0.879217794767543,0.0844081433011823,0.75258372892945,0.0586361880523871,0.993736721009157,0.31256618384619,0.578003486338376,0.0586361880523871,0.107037794868481,prop-4.csv,nnet,5,15017.512,51759,8718,0,0,0,2 
0.631534486185649,0,NA,0,NA,0,0.518057285180573,1,0.833651429864549,0.0868523301362298,0.694415614579752,0.135761036397673,0.957389947411207,0.12382751144917,0.382789169998594,0.135761036397673,0.387047916910915,xalan-2.5.csv,nnet,5,296.072999999997,723,803,0,0,0,2 
0.605000000000001,0.0822323773975043,0.0909090909090909,0.5625,0.156521739130435,0.0476636656210533,0.597510373443983,0.6,0.674832862779534,0.33962857175337,0.720938382088547,0.714071461290564,0.630285470315942,0.707612863873601,0.710374384634891,0.714071461290564,0.70567698141179,ivy-1.4.csv,nnet,5,141.075000000001,111,241,0,0,0,2 
0.662891019595711,0.0598808455801538,0.432432432432432,0.0135593220338983,0.0262941659819228,0.0194463044788969,0.884660307572513,0.997690785133055,0.877083178729898,0.10603620786364,0.765826993275012,0.0769849706298449,0.990699669911267,0.336000939087171,0.545781816789111,0.0769849706298449,0.134411986493761,prop-3.csv,nnet,5,12725.928,41485,10274,0,0,0,2 
0.541275430359937,-0.0144082370653747,0.661616161616162,0.922535211267606,0.770588235294118,-0.00992255566311713,0.635514018691589,0.0694444444444444,0.813712633850131,0.466317963109236,0.757194054036291,0.909729272562181,0.531183209635222,0.843121432986518,0.852795977775841,0.909729272562181,0.879083754162554,velocity-1.5.csv,nnet,5,161.301000000007,196,214,0,0,0,2 
0.531986531986532,0,NA,0,NA,0,0.648,1,0.968352258860968,0.0804267752280912,0.688765471061108,0.0913580663589413,0.989647475535792,0.069104313955204,0.191659365956686,0.0913580663589413,0.184317663415412,MC2.csv,nnet,5,862.542000000001,1988,125,0,0,0,2 
0.662022221423178,0.25995433990451,0.768595041322314,0.458128078817734,0.574074074074074,0.231248156765082,0.594117647058824,0.795620437956204,0.591959492499595,0.166463168463561,0.604025501722312,0.722966828514629,0.442215873744516,0.253821193432681,0.617362051227153,0.722966828514629,0.639210935697595,lucene-2.4.csv,nnet,5,214.762000000002,442,340,0,0,0,2 
0.665144230769231,0,NA,0,NA,0,0.886363636363636,1,0.74379175830796,0.0485874707500873,0.590976769997726,0.132897738079642,0.923773244836091,0.147230690950127,0.336678826311206,0.132897738079642,0.349706940270876,ivy-2.0.csv,nnet,5,183.811000000002,352,352,0,0,0,2 
0.477789100241546,0.078620889169991,0.230769230769231,0.173913043478261,0.198347107438017,0.0775867497953277,0.785871964679912,0.895833333333333,0.809007016786324,0.249663357950515,0.746989412363963,0.342149734312889,0.89791801644613,0.338545734910917,0.39618623343738,0.342149734312889,0.358483840624513,xerces-1.3.csv,nnet,5,214.646999999997,440,453,0,0,0,2 
