TestROC,TestMCC,TestPrecision,TestRecall,TestF1,TestKappa,TestAccuracy,TestSpecificity,TrainAccuracy,TrainKappa,TrainROC,TrainSens,TrainSpec,TrainAUC,TrainPrecision,TrainRecall,TrainF,DataSet,Model,iteration,RunTime,NRowTrainData,NRowTestData,countTotalChecks,nonEqualROCValues,nonEqualAccuracyValues,countNullModels
0.442844202898551,0.00138046641553376,0.224852071005917,0.95,0.363636363636364,0.000337809306646376,0.252808988764045,0.0507246376811594,0.802722322706376,0.0784008374058182,0.760192852430172,0.146500213401622,0.935079376310895,0.323892802779952,0.256381733021077,0.146500213401622,0.26608304102452,ant-1.4.csv,gamboost,5,37.543,125,178,71,71,71,29 
0.224497126436782,-0.0531018662300349,0.107266435986159,0.96875,0.193146417445483,-0.00436756356128486,0.116040955631399,0.0114942528735632,0.796958613654886,0.0389533286119992,0.702082148917467,0.0556703149050538,0.972613868964767,0.305368168192563,0.326918195592894,0.0556703149050538,0.140216387535587,ant-1.5.csv,gamboost,5,43.697,303,293,100,100,100,0 
0.305426356589147,-0.340330597838214,0.131313131313131,0.866666666666667,0.228070175438597,-0.0402621722846442,0.128712871287129,0,0.885654772400979,0.400309302047708,0.822426476971491,0.360115137263891,0.969812802591278,0.474843258311552,0.671913227865609,0.360115137263891,0.456093473142141,ar6.csv,gamboost,5,38.072,327,101,63,63,63,37 
0.0580357142857143,-0.558140427963419,0.129032258064516,0.5,0.205128205128205,-0.229074889867841,0.138888888888889,0.0357142857142857,0.884656361763906,0.3204983935498,0.788648512965385,0.28004144409479,0.973650398637395,0.390633004023523,0.627516927516928,0.28004144409479,0.377399478505442,ar5.csv,gamboost,5,38.459,291,36,65,65,65,35 
0.178214705388618,-0.272184988917868,0.242690058479532,0.902173913043478,0.382488479262673,-0.052144151399235,0.236467236467236,0,0.840885311839614,0.0509442679349135,0.742613230496163,0.0522595330252003,0.983757564908676,0.336895302823727,0.321584525188434,0.0522595330252003,0.126148100639058,ant-1.6.csv,gamboost,5,39.732,596,351,100,100,100,0 
0.181445991218761,-0.414363586984548,0.166419019316493,0.674698795180723,0.266984505363528,-0.140820030924832,0.174496644295302,0.0310880829015544,0.816418721620132,0.224310899392481,0.780864695776746,0.213350879038403,0.960503657687325,0.455749504482542,0.573506606309099,0.213350879038403,0.303039092198499,ant-1.7.csv,gamboost,5,46.252,947,745,100,100,100,0 
0.165263215081219,-0.50666349280696,0.135802469135802,0.417721518987342,0.204968944099379,-0.286805219913001,0.179487179487179,0.0987124463519313,0.786446846301242,0.426202967620911,0.819467707613671,0.478024659470218,0.911596907528758,0.659509597578706,0.691255016660531,0.478024659470218,0.55994445783146,jedit-4.1.csv,gamboost,5,40.188,578,312,100,100,100,0 
0.212660256410256,-0.240370085030933,0.0939393939393939,0.775,0.167567567567568,-0.0440677966101695,0.125,0.0416666666666667,0.765333545310934,0.0619171819523985,0.693298535207656,0.0816894867924565,0.964250641085731,0.350137349365516,0.442715124381791,0.0816894867924565,0.151541256968175,ivy-2.0.csv,gamboost,5,40.898,352,352,96,96,96,4 
0.19991341991342,-0.365844546005857,0.143518518518519,0.413333333333333,0.213058419243986,-0.237051159834763,0.251633986928105,0.199134199134199,0.766444204465207,0.444697629987186,0.84259879360679,0.564242100839937,0.867176255759299,0.691809286971399,0.676672390916185,0.564242100839937,0.606707677815308,jedit-4.0.csv,gamboost,5,41.979,272,306,99,99,99,1 
0.151580459770115,-0.376607508641545,0.0702341137123746,0.4375,0.121037463976945,-0.134725530944295,0.168937329700272,0.128526645768025,0.796649916469645,0.432591931079364,0.82138338994811,0.467240042421805,0.92255984411776,0.658635616287464,0.700796099747595,0.467240042421805,0.557129170966766,jedit-4.2.csv,gamboost,5,42.291,890,367,100,100,100,0 
0.401436401436401,-0.142168520881685,0.0140845070422535,0.545454545454545,0.0274599542334096,-0.0168650793650794,0.136178861788618,0.126819126819127,0.816760374046971,0.392489069360662,0.814694275551519,0.380809162142916,0.950499401720248,0.594311788147857,0.705523979886355,0.380809162142916,0.491606220101845,jedit-4.3.csv,gamboost,5,44.278,1257,492,100,100,100,0 
0.262533720160839,0,0.137529137529138,1,0.241803278688525,0,0.137529137529138,0,0.919269314303633,0.000755673563127698,0.84532953878965,0.000617839607201309,0.999790584493034,0.289378543940337,0.272727272727273,0.000617839607201309,0.040356394129979,PC4.csv,gamboost,5,79.829,1822,1287,100,100,100,0 
0.359092377260982,-0.143077131696742,0.467616580310881,0.9328165374677,0.622950819672131,-0.0533154834623546,0.455790784557908,0.0120192307692308,0.848893849358042,0.150331819249215,0.802848760344287,0.130890337296466,0.977277566439291,0.392754210762638,0.518177403598991,0.130890337296466,0.203020271690511,xalan-2.5.csv,gamboost,5,48.758,723,803,100,100,100,0 
0.396908967391304,-0.115746765630714,0.146396396396396,0.942028985507246,0.253411306042885,-0.0139203001455145,0.154525386313466,0.0130208333333333,0.837571070657079,0.0691688389160782,0.772629272153581,0.0619172459913975,0.985092996606307,0.353590711457593,0.467503607503607,0.0619172459913975,0.127660280649749,xerces-1.3.csv,gamboost,5,31.784,440,453,64,64,64,36 
0.524626062709322,-0.121258955788941,0.732269503546099,0.945080091533181,0.825174825174825,-0.0757746832266969,0.702380952380952,0,0.847756926153185,0.122812683676935,0.751442860127358,0.0958515957035728,0.986705496541937,0.363489095034591,0.612680283696767,0.0958515957035728,0.160105283580793,xerces-1.4.csv,gamboost,5,43.723,893,588,91,91,91,9 
