81,"ant-1.4.csv","LMT"
81,"ar3.csv","LMT"
41,"ant-1.5.csv","LMT"
81,"ar4.csv","LMT"
21,"ar5.csv","LMT"
41,"ant-1.6.csv","LMT"
41,"ant-1.7.csv","LMT"
61,"camel-1.2.csv","LMT"
81,"jedit-4.0.csv","LMT"
61,"forrest-0.8.csv","LMT"
1,"ivy-1.4.csv","LMT"
61,"ar6.csv","LMT"
81,"ivy-2.0.csv","LMT"
61,"camel-1.4.csv","LMT"
1,"pbeans2.csv","LMT"
21,"log4j-1.1.csv","LMT"
41,"jedit-4.1.csv","LMT"
81,"PC3.csv","LMT"
1,"lucene-2.2.csv","LMT"
1,"log4j-1.2.csv","LMT"
1,"lucene-2.4.csv","LMT"
21,"jedit-4.2.csv","LMT"
81,"camel-1.6.csv","LMT"
81,"jedit-4.3.csv","LMT"
21,"synapse-1.1.csv","LMT"
1,"poi-2.0.csv","LMT"
41,"MC2.csv","LMT"
81,"poi-2.5.csv","LMT"
1,"poi-3.0.csv","LMT"
1,"velocity-1.5.csv","LMT"
81,"PC4.csv","LMT"
81,"synapse-1.2.csv","LMT"
1,"velocity-1.6.csv","LMT"
81,"xerces-1.3.csv","LMT"
61,"xalan-2.5.csv","LMT"
21,"xerces-1.4.csv","LMT"
61,"xalan-2.6.csv","LMT"
61,"xalan-2.7.csv","LMT"
81,"eclipse-2.1.csv","LMT"
81,"eclipse-3.0.csv","LMT"
61,"prop-2.csv","LMT"
81,"prop-3.csv","LMT"
81,"prop-4.csv","LMT"
81,"prop-5.csv","LMT"
81,"prop-6.csv","LMT"
