TestROC,TestMCC,TestPrecision,TestRecall,TestF1,TestKappa,TestAccuracy,TestSpecificity,TrainAccuracy,TrainKappa,TrainROC,TrainSens,TrainSpec,TrainAUC,TrainPrecision,TrainRecall,TrainF,DataSet,Model,iteration,RunTime,NRowTrainData,NRowTestData,countTotalChecks,nonEqualROCValues,nonEqualAccuracyValues,countNullModels
0.649060201749155,0.147515788482527,0.84375,0.0697674418604651,0.128878281622912,0.0596556182605098,0.545454545454545,0.987980769230769,0.841503458073176,0.159066745220816,0.796751926811096,0.157994464383625,0.963681718177521,0.371374071130381,0.460911913190713,0.157994464383625,0.22363764891345,xalan-2.5.csv,AdaBoost.M1,5,6125.278,723,803,500,499,414,0 
0.642635658914729,0,NA,0,NA,0,0.851485148514851,1,0.880827497874087,0.398893375753744,0.805343355492362,0.383900106816128,0.959625959890434,0.44807624004437,0.625032805730561,0.383900106816128,0.459828674721949,ar6.csv,AdaBoost.M1,5,6695.678,327,101,500,499,428,0 
0.791185897435897,0.29171777950108,0.428571428571429,0.3,0.352941176470588,0.286135693215339,0.875,0.948717948717949,0.752262348925459,0.0821767657732928,0.691332461674512,0.135429672346945,0.932424948202219,0.347578048623815,0.36596177680754,0.135429672346945,0.199507177160476,ivy-2.0.csv,AdaBoost.M1,5,6529.212,352,352,500,499,443,0 
0.731395348837209,0.310337839057681,0.791666666666667,0.22093023255814,0.345454545454545,0.233022636484687,0.71875,0.970588235294118,0.814042653256141,0.279127137198582,0.754614848678225,0.278806938862958,0.949350543019369,0.453152939723821,0.597865020600315,0.278806938862958,0.369399809322549,synapse-1.2.csv,AdaBoost.M1,5,5988.44100000001,379,256,500,499,468,0 
0.62810712172026,0.104286137640296,0.666666666666667,0.018018018018018,0.0350877192982456,0.0326337655989835,0.95223621363439,0.999543795620438,0.917592085073151,0.0394440996252721,0.683993296616427,0.0326279486301636,0.99392877365869,0.19940437930942,0.256738292823065,0.0326279486301636,0.108935956079273,mng-2.csv,AdaBoost.M1,5,6546.876,1858,2303,500,499,304,0 
0.576873110355253,0.125396825396825,0.875,0.0324074074074074,0.0625,0.0380906460945035,0.654605263157895,0.997448979591837,0.952036177757429,0.017330528523548,0.694828567071495,0.0234166666666667,0.991115112283454,0.0882334551480042,0.0819209039548023,0.0234166666666667,0.237413512413512,camel-1.2.csv,AdaBoost.M1,5,6439.151,339,608,500,499,395,0 
0.813250750750751,0.578797354300352,0.774193548387097,0.648648648648649,0.705882352941176,0.574052364204767,0.81651376146789,0.902777777777778,0.79549210161129,0.434451750823793,0.785336104899819,0.547322766887395,0.883601066729701,0.547915248409819,0.621264365020944,0.547322766887395,0.562151127689941,log4j-1.1.csv,AdaBoost.M1,5,6058.613,135,109,500,499,466,0 
0.875826875826876,0.153704338341582,0.0731707317073171,0.545454545454545,0.129032258064516,0.093283582089552,0.835365853658537,0.841995841995842,0.803413605714785,0.419836563666292,0.824760973767016,0.501577589457254,0.89600246424025,0.603425003442451,0.597348847529313,0.501577589457254,0.543516013147511,jedit-4.3.csv,AdaBoost.M1,5,7145.622,1257,492,500,499,425,0 
0.662294238683128,0.258224503445924,0.75,0.15,0.25,0.175742574257426,0.756756756756757,0.981481481481482,0.8764695786433,0.106763767775714,0.704528319710288,0.143261904761905,0.957172747689221,0.202030043865596,0.246611721611722,0.143261904761905,0.290282659727104,synapse-1.1.csv,AdaBoost.M1,5,6137.27,157,222,500,499,466,0 
0.805916305916306,0.419027941293198,0.5,0.68,0.576271186440678,0.409448818897638,0.754901960784314,0.779220779220779,0.778477129536506,0.491134755060227,0.847054880469815,0.64582377228673,0.845307528276463,0.708461552938937,0.67226986364528,0.64582377228673,0.652320123454717,jedit-4.0.csv,AdaBoost.M1,5,6172.586,272,306,500,499,462,0 
0.509691338351511,-0.00388802361240398,0,0,NaN,-0.000436160108399749,0.935148731408574,0.999766163919093,0.951001886344622,0.0614605151418873,0.737190599241625,0.0353749598004322,0.998868973070218,0.183827591664101,0.625663707463075,0.0353749598004322,0.06775450718005,qpid-3.csv,AdaBoost.M1,5,11133.45,8800,9144,500,498,106,0 
0.75,-0.0352034030789097,0.1,0.125,0.111111111111111,-0.0349075975359346,0.746031746031746,0.836363636363636,0.88756725821692,0.0955805933281004,0.69394352988711,0.145959595959596,0.951852387785664,0.16441555757918,0.215557359307359,0.145959595959596,0.356194083694084,ar3.csv,AdaBoost.M1,5,6431.881,121,63,500,499,454,0 
0.551029368718899,0.00780148580443351,0.119617224880383,0.675675675675676,0.203252032520325,0.00378775615915053,0.375796178343949,0.335740072202166,0.740892450226719,0.457503877909348,0.790587682728984,0.807481445009234,0.648338034966009,0.792191418487327,0.770514549894932,0.807481445009234,0.785774671750941,poi-2.0.csv,AdaBoost.M1,5,6504.999,237,314,500,499,470,0 
0.771316919026286,0.252051510639125,0.426666666666667,0.224824355971897,0.294478527607362,0.237502195988968,0.883367139959432,0.963321012226329,0.874346674281784,0.362370324571394,0.83550943761877,0.32288831534244,0.967236722916046,0.504896263722275,0.624762080676359,0.32288831534244,0.424787963940433,eclipse-2.1.csv,AdaBoost.M1,5,15828.507,6729,7888,500,499,275,0 
0.444640062597809,0.0259253526795786,0.666666666666667,0.943661971830986,0.78134110787172,0.0164235813212402,0.649532710280374,0.0694444444444444,0.83507450636201,0.52825448923837,0.850312162176378,0.921383573628759,0.580941753892673,0.908512090466037,0.867954197046452,0.921383573628759,0.892842955059143,velocity-1.5.csv,AdaBoost.M1,5,6886.695,196,214,500,499,456,0 
0.797192378714118,0.368161315389456,0.707317073170732,0.315217391304348,0.43609022556391,0.327397225274023,0.786324786324786,0.953667953667954,0.838415668184661,0.166805479396948,0.721970450821459,0.179100324518248,0.957967292743243,0.3161316176363,0.399423915545085,0.179100324518248,0.264934220520327,ant-1.6.csv,AdaBoost.M1,5,6338.363,596,351,500,499,436,0 
0.85,0.359863746032873,0.333333333333333,0.5,0.4,0.351351351351351,0.90625,0.933333333333333,0.688850477953419,-0.0607491885340273,0.436090453162822,0.12280701754386,0.817217088467089,0.161499345440135,0.0775243832472748,0.12280701754386,0.35400604686319,forrest-0.8.csv,AdaBoost.M1,5,6780.714,35,32,500,492,482,0 
