11,"ar6.csv","LogitBoost"
31,"ar4.csv","LogitBoost"
11,"ant-1.4.csv","LogitBoost"
21,"ar5.csv","LogitBoost"
11,"ar3.csv","LogitBoost"
11,"ant-1.6.csv","LogitBoost"
51,"camel-1.2.csv","LogitBoost"
41,"ant-1.5.csv","LogitBoost"
11,"ant-1.7.csv","LogitBoost"
21,"forrest-0.8.csv","LogitBoost"
51,"ivy-2.0.csv","LogitBoost"
11,"ivy-1.4.csv","LogitBoost"
21,"jedit-4.0.csv","LogitBoost"
11,"jedit-4.2.csv","LogitBoost"
51,"jedit-4.1.csv","LogitBoost"
51,"camel-1.4.csv","LogitBoost"
21,"camel-1.6.csv","LogitBoost"
31,"eclipse-2.1.csv","LogitBoost"
11,"eclipse-3.0.csv","LogitBoost"
11,"log4j-1.2.csv","LogitBoost"
11,"log4j-1.1.csv","LogitBoost"
11,"pbeans2.csv","LogitBoost"
51,"lucene-2.2.csv","LogitBoost"
51,"poi-2.0.csv","LogitBoost"
31,"lucene-2.4.csv","LogitBoost"
11,"jedit-4.3.csv","LogitBoost"
11,"PC3.csv","LogitBoost"
11,"PC4.csv","LogitBoost"
51,"MC2.csv","LogitBoost"
41,"velocity-1.5.csv","LogitBoost"
41,"synapse-1.2.csv","LogitBoost"
11,"synapse-1.1.csv","LogitBoost"
21,"poi-2.5.csv","LogitBoost"
21,"poi-3.0.csv","LogitBoost"
41,"prop-5.csv","LogitBoost"
51,"prop-6.csv","LogitBoost"
51,"prop-4.csv","LogitBoost"
51,"velocity-1.6.csv","LogitBoost"
11,"xerces-1.4.csv","LogitBoost"
21,"xerces-1.3.csv","LogitBoost"
11,"xalan-2.5.csv","LogitBoost"
51,"xalan-2.6.csv","LogitBoost"
31,"xalan-2.7.csv","LogitBoost"
51,"prop-2.csv","LogitBoost"
51,"prop-3.csv","LogitBoost"
