methodHistories,LOC,authors,stmtAdded,maxStmtAdded,avgStmtAdded,stmtDeleted,maxStmtDeleted,avgStmtDeleted,Churn,MaxChurn,AvgChurn,cond,elseAdded,elseDeleted,bug
5,11,1,11,11,11,0,0,0,11,11,2,0,0,0,FALSE
6,17,2,17,15,8,0,0,0,17,15,2,0,0,0,FALSE
6,17,2,17,15,8,0,0,0,17,15,2,0,0,0,FALSE
6,13,2,13,11,6,0,0,0,13,11,2,0,0,0,FALSE
6,38,1,38,38,38,0,0,0,38,38,6,0,0,0,FALSE
6,17,2,17,15,8,0,0,0,17,15,2,0,0,0,FALSE
5,13,1,13,13,13,0,0,0,13,13,2,0,0,0,FALSE
6,13,2,13,11,6,0,0,0,13,11,2,0,0,0,FALSE
6,13,2,13,11,6,0,0,0,13,11,2,0,0,0,FALSE
6,13,2,13,11,6,0,0,0,13,11,2,0,0,0,FALSE
6,13,2,13,11,6,0,0,0,13,11,2,0,0,0,FALSE
6,13,2,13,11,6,0,0,0,13,11,2,0,0,0,FALSE
6,17,2,17,15,8,0,0,0,17,15,2,0,0,0,FALSE
6,13,2,13,11,6,0,0,0,13,11,2,0,0,0,FALSE
6,17,2,17,15,8,0,0,0,17,15,2,0,0,0,FALSE
4,25,1,25,25,25,0,0,0,25,25,6,0,0,0,FALSE
6,13,2,13,11,6,0,0,0,13,11,2,0,0,0,FALSE
4,88,1,88,88,88,0,0,0,88,88,22,1,0,0,FALSE
6,13,2,13,11,6,0,0,0,13,11,2,0,0,0,FALSE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
4,24,1,24,24,24,0,0,0,24,24,6,0,0,0,FALSE
5,15,1,15,15,15,0,0,0,15,15,3,0,0,0,FALSE
6,17,2,17,15,8,0,0,0,17,15,2,0,0,0,FALSE
4,39,1,39,39,39,0,0,0,39,39,9,2,1,0,FALSE
4,91,1,91,91,91,0,0,0,91,91,22,2,1,0,FALSE
4,76,1,76,76,76,0,0,0,76,76,19,0,0,0,FALSE
6,13,2,13,11,6,0,0,0,13,11,2,0,0,0,FALSE
6,17,2,17,15,8,0,0,0,17,15,2,0,0,0,FALSE
5,20,1,20,20,20,0,0,0,20,20,4,0,0,0,FALSE
4,74,1,74,74,74,0,0,0,74,74,18,3,1,0,FALSE
5,147,1,147,147,147,0,0,0,147,147,29,3,0,0,FALSE
6,17,2,17,15,8,0,0,0,17,15,2,0,0,0,FALSE
5,234,1,234,233,117,0,0,0,234,233,46,4,1,0,FALSE
5,14,1,14,14,14,0,0,0,14,14,2,0,0,0,FALSE
4,63,1,63,63,63,0,0,0,63,63,15,1,0,0,FALSE
6,17,2,17,15,8,0,0,0,17,15,2,0,0,0,FALSE
4,95,1,95,95,95,0,0,0,95,95,23,4,2,0,FALSE
4,85,1,85,85,85,0,0,0,85,85,21,0,0,0,FALSE
5,30,1,30,30,30,0,0,0,30,30,6,0,0,0,FALSE
4,101,1,101,101,101,0,0,0,101,101,25,5,1,0,FALSE
6,13,2,13,11,6,0,0,0,13,11,2,0,0,0,FALSE
6,17,2,17,15,8,0,0,0,17,15,2,0,0,0,FALSE
6,13,2,13,11,6,0,0,0,13,11,2,0,0,0,FALSE
4,14,1,14,14,14,0,0,0,14,14,3,0,0,0,FALSE
5,20,1,20,20,20,0,0,0,20,20,4,0,0,0,FALSE
6,13,2,13,11,6,0,0,0,13,11,2,0,0,0,FALSE
4,24,1,24,24,24,0,0,0,24,24,6,0,0,0,FALSE
4,23,1,23,23,23,0,0,0,23,23,5,0,0,0,FALSE
4,96,1,96,96,96,0,0,0,96,96,24,2,0,0,FALSE
6,17,2,17,15,8,0,0,0,17,15,2,0,0,0,FALSE
4,17,1,17,17,17,0,0,0,17,17,4,0,0,0,FALSE
4,14,1,14,14,14,0,0,0,14,14,3,0,0,0,FALSE
4,10,1,10,10,10,0,0,0,10,10,2,0,0,0,FALSE
4,19,1,19,19,19,0,0,0,19,19,4,0,0,0,FALSE
4,40,1,40,40,40,0,0,0,40,40,10,0,0,0,FALSE
3,13,2,13,11,6,0,0,0,13,11,4,0,0,0,FALSE
4,19,1,19,19,19,0,0,0,19,19,4,0,0,0,FALSE
4,16,1,16,16,16,0,0,0,16,16,4,0,0,0,FALSE
5,20,1,20,20,20,0,0,0,20,20,4,0,0,0,FALSE
4,14,1,14,14,14,0,0,0,14,14,3,0,0,0,FALSE
4,18,1,18,18,18,0,0,0,18,18,4,0,0,0,FALSE
4,77,1,77,77,77,0,0,0,77,77,19,2,0,0,FALSE
6,17,2,17,15,8,0,0,0,17,15,2,0,0,0,FALSE
4,14,1,14,14,14,0,0,0,14,14,3,0,0,0,FALSE
4,20,1,20,20,20,0,0,0,20,20,5,0,0,0,FALSE
4,49,1,49,49,49,0,0,0,49,49,12,1,0,0,FALSE
4,106,1,106,106,106,0,0,0,106,106,26,0,0,0,FALSE
4,14,1,14,14,14,0,0,0,14,14,3,0,0,0,FALSE
4,14,1,14,14,14,0,0,0,14,14,3,0,0,0,FALSE
